Crankshaft,Overheating,Lubricant,Misfires,Piston,Starter,Decision,Temperature,Humidity,Altitude
15.414435307485437,10.192633437543735,11.424374986785354,6.623164614585784,10.978129176968197,326.84444829309393,Good,23.638900372842315,36.048431828345116,1797.2145310057215
9.775340614838143,23.09428500324236,8.743860766201857,4.877275584947583,13.358025104306574,347.1396474444866,Moderate,20.824582803960837,45.61268207614522,725.1411962739539
18.542993703004427,11.931323948552365,8.077176473547773,3.405410325592187,9.230291924656543,305.2128505754201,Critical,27.237057894447588,40.62259767170384,982.9650897649286
11.358967365054044,25.784553542200644,12.207268910362247,5.748117594357478,7.7987166355031565,299.20866781304215,Critical,17.789877213040835,31.711201490318896,959.5077698759012
12.808912506607555,22.15718282642086,11.451818402397102,4.547257664578432,7.374524692993891,399.81122107752134,Minor,20.842892970704362,84.55824878436297,979.4829829897548
15.166152530883718,18.43608370139671,12.44534079645971,4.993655597999687,5.16211535399163,328.7703071246978,Minor,22.327236865873836,30.49338788333349,2018.892519335447
16.660235072715704,12.002262495332147,6.877198477471572,6.1481315481587435,6.325689015334199,335.25203630797876,Critical,24.12139968434072,74.16492866022512,1592.4237842712487
12.473483301309564,18.353221931232113,12.974616691400408,9.393262412055897,4.681072529932437,355.60700537513344,Minor,30.703519227860273,39.12887321517099,1156.2725342599329
7.8613505776447425,14.017387038109211,8.481113401559307,7.199223686961665,8.280022939982775,386.58471983267975,Moderate,18.993475643167194,84.733777319976,447.2693061861498
17.077837784237946,13.779486281367937,11.16175386445291,4.860083706495807,8.215096466039778,329.92211276028297,Critical,25.284688768272233,83.56775637539315,66.41748882643772
10.041205110606786,22.064736668416693,5.79773904685883,6.054021465832319,8.916797682931904,360.0396974426105,Moderate,26.848291377240848,69.23406878215545,656.5040327630778
8.328833705030393,15.476025131024898,7.808691203449328,5.36414526050203,9.713576964833818,354.78430471062336,Minor,15.929008254399955,70.3340489880363,322.4142119060438
13.42293935680345,15.443901964099904,12.584163594150345,4.101943046461867,12.72538512042615,373.7742841779968,Good,27.150897038028766,30.320348518181312,2356.3350925567183
6.577793551447897,23.08910741093534,7.448512349584814,3.6308192567740103,7.823097699116165,361.65575377740475,Moderate,18.41048247374583,89.09229396681613,337.49387344165615
19.701325123751957,10.758801690370408,14.327744891136506,3.5655704209848973,12.636898160406478,322.5801449336782,Critical,16.30103185970559,82.66995621454886,2172.6847119205086
13.601665284264264,19.0145665335324,10.531381646538456,6.428377066536713,6.226306750863718,291.1829632868736,Good,33.977710745066666,83.70637354380551,1156.9760693282478
19.622158944178704,18.61728543719592,13.441277020337521,8.308312365641514,14.79147877856595,311.5438708502793,Critical,34.31264066149119,69.55467222305231,220.13516923132792
10.329359928525662,16.550681172930503,8.897257506571144,6.873930305467454,7.9801747202192965,353.07936013311115,Moderate,31.16794696232922,50.68721571927219,2438.1901482947574
19.599339813320544,22.47569328306304,5.064976484016363,9.387593532134659,11.98847671192219,309.4907812823982,Critical,21.092275383467413,83.61891894542885,1738.89171070984
7.167987706030895,24.541012960300872,10.375386871728457,3.7037502484946305,7.187515102487146,403.9301407514951,Moderate,16.95344228012768,47.491015689071546,707.2845385907192
5.601457361948181,16.21366043049965,8.863001744136023,9.733008167172597,14.025585219640568,351.6059335328037,Critical,28.684660530243136,63.76269260053217,2684.043522998004
5.2043199279330175,16.779226134622512,9.655921946179797,6.18550856065754,13.45553141424268,369.07554227358935,Minor,23.803049874792027,35.98385834063294,135.77494161165438
13.224564513636514,17.55570162030628,11.537337168943314,4.312882068948601,9.494284281871373,329.02396723475516,Critical,17.440764696895577,85.317337807965,605.4588245932887
6.449941908120148,20.096121497659077,11.688555444038723,9.418720091383626,8.930071637861559,319.6624188902695,Minor,24.903538202225405,38.4462274662728,2256.140783417583
12.875819188768283,19.164467509751685,4.595482676253264,6.410598115501362,4.508002529128948,316.480972271264,Moderate,15.687770422304368,43.49380834382444,2128.1337909296676
9.084184789558506,12.84680926606872,12.137045896981508,5.421151100328545,7.552011191050399,302.369434126877,Moderate,33.186408041575646,63.4880494876929,867.8150811734341
9.837502800052814,11.110988420556538,9.400511195008947,4.170623026844892,8.742034437727714,353.6934908743784,Minor,20.17559963200034,75.8455800127789,186.07462605834934
14.204042523330715,23.290452661062417,10.342215489492997,5.062758417092106,9.664745598800586,388.4881253010944,Minor,28.25044568707964,67.16107835617794,2574.2342166748313
7.427190421336872,14.737812705447215,9.518209162199033,10.574533379978694,6.9482209079618515,399.3363375164985,Good,21.23422152178822,43.92803476800937,941.0929142097077
16.297642487725852,19.044985360926653,8.933487560033141,5.262181891843473,10.106768914391486,356.4691412179897,Good,25.401360423556216,30.05658255164942,587.1402447847956
13.345190221463819,22.419746653743378,11.879005850226246,10.228401667473547,12.270841058428713,378.3841966099601,Good,25.934205586865595,75.42903481844635,1548.1854670829312
18.581616894735653,15.089169708204377,12.48818042122516,5.1331609396360385,8.393468087504873,424.9624697171987,Critical,18.69708911051054,89.11243955466563,2730.681597847342
9.796841213038137,18.244547026725293,9.098278515207149,4.64600879115214,8.070936407291928,388.9860328800434,Minor,34.39169255529117,78.59478721836543,130.63973353012602
20.112150631617467,12.809567579947837,11.271169486880215,3.921486191224001,10.787759957505274,377.4246672730543,Critical,30.50265646722229,57.61239708939692,2297.412264092663
14.13976886146716,23.779034436698783,7.07521766130219,5.1040959560491075,4.60406271746384,309.80775358306494,Minor,33.78997883128378,84.22603568394639,1717.4196838161267
19.911840917724472,12.03114159185811,13.870076592108571,4.419950877832019,8.309485816633245,297.1877246207544,Good,32.89654700855297,54.590860387101,1276.347349655451
5.9399542163014765,17.027083874027714,11.23096002944883,7.737489052214453,10.36265367973505,386.9526449261798,Minor,26.957999576221702,61.496045054608054,2232.24133231518
16.40990030527921,16.477290980309057,12.838011992410948,4.302208125458562,8.412706831778236,321.5151364017739,Good,33.437484700462335,58.627786043741,2897.473273324897
16.447857202258884,21.72491365629946,10.217732962345472,8.776377213674698,8.420064135134416,316.20672826358623,Good,16.76985004103839,56.857432359931494,687.6186334880731
6.729074298830595,11.133535394696457,7.311026712282474,8.43588912244462,13.610388362631648,326.1610947290864,Good,18.919657248382904,76.51144615763434,430.94209521635884
14.226891362647372,18.044165544251907,8.694261714881415,5.611650009629592,14.467453805269585,371.95387539152387,Moderate,15.90454577821076,61.60613443616952,2738.645235668091
15.837680613076232,14.67877928226383,9.06301467394475,7.860299066754041,13.00664652782511,369.6421431469626,Good,21.506606615265287,49.00302732151296,2006.859232371911
12.941290612928075,12.989033413550628,8.609895523433202,8.723430489576877,6.195558136268951,343.0878912897014,Moderate,22.77354579378964,45.4894900595087,1313.9580646858979
5.187997723757185,22.783526718837365,6.359702679301815,6.923445105419525,8.289481511533099,310.29633991050196,Good,20.426980635477918,32.264839018046004,1719.7787107928493
15.672535144102918,10.561359230371485,12.744977318681643,5.866077674725678,13.000915904118504,369.91421085607016,Moderate,31.57475018303859,64.99170971298275,2236.841715528732
5.575710170593811,21.59877600289169,6.190076743601389,6.313223587131471,15.81454045621871,335.1374680751185,Good,22.135066533871786,43.797684924062054,2319.0956961171514
17.2769909847024,22.175888429810577,14.224603995352506,8.51427091826028,7.2447270291602415,312.21236920396746,Minor,20.618690193747614,38.888035320982986,2759.6825424568938
6.727906986489449,22.28094200056865,7.1699964449755065,4.840414336009862,13.758378807954083,383.58484732073055,Moderate,25.853921663164968,69.22979782966067,1280.528366686868
7.9622330430699995,20.78304650250936,15.00552092705651,4.456208093189095,12.22670821265511,369.65313924891285,Critical,17.818484499495252,70.87255546929293,880.232730058185
8.528923493158002,14.792330847888726,15.384618277139063,3.8400556967165596,14.246373141544785,331.57551027632735,Critical,31.043939615080795,75.12929353545996,1918.9928003695256
14.786208565131588,17.664579927714406,8.483422965882658,5.8053340441721595,6.01894419174003,294.886405060787,Critical,16.491012873595416,60.21461378031549,1247.1836978385911
20.785569012354824,24.558615953610882,15.654319315011477,3.4716232461456844,10.634188354168018,305.0713083330956,Good,34.73773873201034,83.6432763122332,1783.7953618469337
6.196493945425209,23.051665989545487,12.743674252040586,5.6051399448017865,9.342991618130982,388.0435646865402,Critical,30.444895385933147,86.18056520389368,1259.9573953678505
7.744646108497295,15.444281760709615,6.255072148272282,5.768858019137127,11.412228462766276,370.38730117732973,Minor,18.974313630683447,78.44225638754936,458.9873600345235
10.428077984881664,23.52833448192946,13.994533715965122,4.563631524692464,10.705265668237645,330.81765196248693,Critical,15.110442342472048,68.13560892049124,1408.2802549768753
16.95617409229998,23.49806646575539,6.0502954452905255,3.9281264483719265,14.539889790016996,275.70779012486145,Minor,31.309228569096682,48.22325721547132,2072.7534658230984
12.953348268427865,24.14569658599026,7.18097067763926,6.1667881259469945,13.484700959796703,329.55266497965914,Critical,29.137146876952343,88.97669529721327,2397.8514230029496
9.556770296917005,20.702575092898147,10.56972735912677,9.144106372648922,5.141762913786648,268.9729090537322,Critical,29.580143360819747,46.4481700315163,1479.9788303896405
13.324750612806932,23.381179851136732,5.671126787624406,5.669061775398271,9.337415871349961,371.4560455530943,Good,30.425406933718914,42.15941531942586,495.7136706312028
8.686380040106751,23.379382571730794,6.39402249354726,4.84319353061978,8.783829884164538,320.59872719042386,Minor,16.480893034681806,56.52924682719497,1244.0631289482947
11.674795297568387,10.970464986715369,14.901864455452946,4.802388327449086,15.319690568829856,370.52644761036976,Minor,22.169314570885454,33.41043424274331,2358.881786525095
10.602766733162648,23.78089127595402,14.2406053087425,9.292967710980056,9.45107193429284,355.2050582249339,Critical,17.317381190502594,88.70966788030745,1238.5778118512185
16.59915269980147,14.60455219853227,12.863601595866399,6.123961845324738,11.394853471645346,307.79129746098545,Critical,32.26206851751187,65.30601338498549,2089.5923808126668
18.936192675796367,16.722028280203617,10.394617754013922,3.5383395247623066,7.5389132462805675,316.5244978931456,Critical,27.46596253655116,63.41712549985051,1521.6410450342694
16.623714082125346,21.205532074316363,13.048247672345438,7.653498526170832,11.619488616820933,325.3986478601206,Minor,21.617960497052984,69.3477767939832,723.6693753281901
12.19495577645108,19.988069600245268,5.470006801059338,3.4863341117849243,6.113479028203654,362.47220011649824,Good,16.27116700572047,59.8214188666324,2388.451524069223
12.185808222172872,23.46481628867451,15.034090581275057,3.7622837701113823,10.482183239023213,352.0774652343159,Moderate,21.219646434313244,31.923811025672496,252.6403622120611
7.7388186101519425,15.849896979100818,7.566256957198092,5.271334090240358,13.750533932907066,392.3164954645421,Good,21.503666440534943,66.7386773304238,1574.6708482654517
16.711237565349077,14.164785523850036,13.128983382064456,4.1066995460200095,5.246575623625531,310.7701060654179,Good,29.59212356676128,72.97043261738584,626.6731027302149
13.35450094629954,9.558142944137478,12.508650838392493,7.630350219570395,10.380573587547676,311.83370454247796,Critical,27.751149427104263,55.00494363744319,201.19688562412696
18.839035096133202,16.79963141374342,14.788332990388398,6.0603695002346045,15.237562422120345,357.94924881954745,Moderate,32.744254851526534,75.43773432427157,1508.8018112497466
8.314501654859058,18.997138837866657,14.293371215792254,7.923164119195448,6.920562261365947,368.259553508012,Good,24.444298503238986,43.62007796030524,1498.6864678047707
15.95340033071885,15.41248287015936,13.483457699775986,6.456136941821869,5.890241906587063,391.7204933728288,Critical,17.391884918766035,43.27659546397104,2120.7027050271627
15.536238642912268,18.075167234737624,10.61449696106511,5.5663352340606735,10.108864751164322,308.46723076947126,Moderate,29.2648957444599,39.68501926125444,2234.2520791557145
8.989187206841835,14.03422985917507,13.380730725711237,6.842055004308917,13.910791861620952,401.1293954133417,Minor,30.21570097233795,52.31968558734971,2183.37446607869
14.05508851469705,21.838024494207772,12.79348663949233,6.011701187942128,10.644716651375905,326.7328097267375,Critical,26.225543951389923,80.820722123345,1228.676198750265
16.871221062632163,9.831717954335657,5.78808269131152,3.0985068485664256,10.58355949167824,325.84139635852387,Minor,30.41934359909122,79.67472372894386,1895.0693616796877
20.05526992274441,20.848411151864354,11.488370129831042,7.791416604494162,6.492560709047312,302.53467622828043,Critical,24.875911927287817,52.96945247781023,1730.835727931881
15.716966782020277,16.910050166801042,6.063426452989104,10.02215100117596,14.293567604100314,256.66678958191625,Good,25.45465658763988,65.3471241588142,1264.6852683507589
5.788487234980857,9.635197340880074,13.727619892609708,5.824431627324333,7.553277286283147,418.25020117901585,Good,23.550820367170992,73.24897898849494,1791.6380825579797
17.443386468694708,25.031004741236348,6.1669484066045275,6.6963760473537075,7.292953804345529,306.39568841594667,Critical,15.508382534881903,44.472406477681375,2841.7436301187877
14.49325214943349,18.02941346711408,14.732119773457688,3.547206406550817,8.543257118777525,341.76792366915936,Minor,17.157828539866088,40.08846515368482,578.681231044132
11.009590136351493,18.0642822198973,9.597135128388011,9.331363038254935,9.043202129554928,306.2638461060117,Moderate,15.628583713734685,88.32575959273866,2717.316287356579
9.31763827487628,20.09909767905089,6.58861164153896,9.528198981548675,9.893728907085768,286.55619212850013,Critical,27.72820822527561,67.05343879257711,160.3665419495951
5.5852543953372615,19.38520645184364,14.810506599460503,9.301256399700222,11.55147421922653,368.0586082972659,Critical,21.287119621526536,88.88494331001984,925.167638704982
5.789431668218542,20.915892170392418,5.887867890856549,3.849033231634057,13.26396288563793,392.3594209384581,Minor,25.171413823294056,50.26535922793374,864.4357458345847
17.477297291644017,21.105634732786104,10.021893082914806,9.262504450847954,3.8576721395753477,356.1945590692555,Good,33.15132947852186,72.1819019984479,1879.0953236427172
8.66115662363769,16.3930402719768,12.813404349309051,2.8736293435607294,10.128703037054624,330.1737286542917,Minor,19.9858445829775,43.35621819247426,393.67485533187096
5.790696278240518,14.348118226568596,9.048845107206843,6.2172365586075005,9.537270637719722,397.5628884067166,Critical,23.207658460712594,45.672010276434776,2647.042835519261
10.853262086696612,13.641138426561676,10.396763124200476,6.6910039148438845,4.660310737719395,395.70511853612527,Minor,30.111022770860973,60.714127276177436,2485.654225395124
12.560676667087614,23.70929746004683,12.3720478461452,9.39715771857563,12.65470354453014,371.09909006241145,Moderate,19.57596330983245,49.17708753048427,1956.1974590558334
8.440531749002778,25.336136221359364,13.784316940503741,8.189140344391507,5.977000948030277,322.6296746448336,Minor,16.53959819657586,40.05729383043507,1375.2414953765933
5.9862864776834375,14.783930647553989,6.395468690450529,8.655582963351815,5.29241124750763,344.9124875458047,Moderate,20.79502905827536,45.77284211935956,2798.868126426235
7.078252118096516,11.815208254879137,7.082285788867847,8.981937940501405,6.014432600235834,332.6281651611144,Critical,18.22442574508009,32.14490366795188,2492.239664161668
14.792962542125633,13.346258613677204,9.890708022951033,6.523239751516815,6.586396258466915,340.1086397409307,Critical,33.59395304685146,72.26541728864919,1497.9454442437348
6.716267064177712,19.329741822715814,9.815838279660895,8.66957164796944,7.177831639372425,368.82230537236035,Critical,31.16240759128834,59.5269994251517,2105.6200633629337
13.28322061186951,13.135869086568412,8.613768145421288,3.3039470761374727,8.429500891066201,411.03331444631635,Minor,27.66807513020847,35.65458398427154,1700.7898565390537
6.855926975844007,22.121855268189414,7.491099129022924,6.129707633535403,10.70761381802789,338.2873372600586,Critical,32.429211803754356,40.301639587709474,1763.8267151647935
7.2551221822290675,25.8679075269742,10.806739510698675,3.243551921016825,5.068644442302609,350.0806018169519,Moderate,31.07344153798229,36.15207228675864,992.9282083124137
10.27411842680495,25.38630512081968,14.004494046246577,9.513100715901668,12.54977547927382,307.5026069338242,Moderate,18.731401177720716,66.7555684965526,1386.2538138746902
6.066127693979614,8.791373686975431,6.338518672253189,10.047982763677204,8.317194203862968,372.2015680023605,Minor,32.85117996979956,35.65262181674963,234.36429236923263
7.883080209553387,25.186167446716304,6.536316014679997,4.082139912265584,10.684979245524731,381.77895374730787,Minor,25.786844838313016,75.25693998211297,1072.0460749937774
9.911517512850002,19.853672436579473,12.298313539560752,6.261743969953013,4.942891162482749,321.1933586965078,Minor,31.14880310328125,31.23065515922347,2087.485546086456
10.056074409381631,12.547276482983774,4.771704830114988,5.583089989814786,9.33038203174777,391.3075271970355,Moderate,32.92182599846986,44.96254727975352,2859.648091518559
16.33745329031736,15.971405877590447,11.959677598958512,5.090646531144952,5.474349378958778,341.54802207614784,Good,21.360069499437277,83.44000055351444,2889.192338289061
6.601583464213386,20.77762432085564,7.721825568516681,6.340700295014643,6.462642778171493,305.5628793790208,Good,17.201038490553536,73.11187908733476,1667.168607374675
17.39383893862638,25.49723662007201,8.713862030531457,3.9753580280523266,9.42477912218268,289.65631025517854,Moderate,19.558703250838832,34.37809997554126,1819.8667554287463
18.252187131464527,12.87291473814124,8.9920772683448,4.06097447218285,9.941850613177575,380.8349482621347,Moderate,23.542155772525128,79.26756626911079,557.1635565029025
15.392182429678716,12.625041726866067,9.322061142429378,7.540380769964321,6.851037397652173,367.8208606593615,Critical,31.36029531844986,59.58210729241229,2085.9243242805924
9.437389012067714,16.51930985348508,14.111089967727105,2.9819300415159864,13.487790418131334,357.51924776186445,Moderate,32.21461166512687,80.80698163012975,211.97637802315873
17.078176040294014,23.70839341105626,14.374569496143195,7.518662736737917,6.461120273899058,379.8388179689917,Minor,15.139042610623815,66.0443864670236,854.0570573983335
7.249159521887469,24.594891359691896,11.065247137968647,5.244189135469347,6.335936924655845,313.66747533000336,Minor,25.214946051551316,70.90998192197152,2005.0900418563267
5.490592828473347,13.994069464015991,9.887205821872962,8.292345299960822,7.914704670721203,308.70756745613863,Minor,23.348220062975578,89.61009362374249,930.9303946304678
6.431551509692426,14.701682375198077,5.636937276655984,7.160195261775534,10.954597086268073,340.076150318854,Good,19.442156209414605,43.94013275544109,149.54062234336297
19.6072115309385,25.053218359234886,11.995614040868375,8.176656437878648,15.18898237296654,364.158674995053,Minor,17.397307346673657,67.4367344856833,2495.6112280528914
9.931419091478674,21.518362254717157,9.814888674882017,3.702417532606522,9.44178350297106,362.65545960097893,Critical,21.75230342807256,57.6192834034439,930.9900214036892
18.311033714711098,24.319552007719352,5.278840973089587,4.558847261157062,8.49701171457788,317.04399203201484,Critical,33.858194078250385,32.367117175361486,189.31567457603526
8.773670324811574,23.261733099231414,7.566785307304256,10.173233709094967,4.469784729214922,333.5204178557471,Good,21.464058640415104,30.8682384901719,224.36449350859556
18.40366165779239,12.746043391624958,7.111005729011608,5.948956929579363,12.862794809896931,314.98835247243744,Minor,25.37581243486732,37.15371466907152,755.2763963662609
18.40936822363714,21.810308126078418,6.976057455321182,5.484424826455721,6.125919978925109,400.62262370943444,Good,29.060379177903556,68.94550443231289,534.0478416645788
19.35130783343057,10.386605788025824,11.037155615390155,8.689007874962181,12.328799085967724,368.9988621903727,Moderate,22.27259204758588,64.02978527480353,2322.9003533404525
12.133695961723532,22.441741936734523,13.833088857576694,3.7070835389314882,13.867556460532414,364.63688716125574,Moderate,34.435641654419214,63.20577366982364,965.0521400011033
17.45456731940815,20.359681842862454,12.567711809179576,7.256662441226448,13.199193494568588,310.77498576223456,Moderate,34.24894589884222,31.911405751695604,2414.0873551194977
19.35298593956824,24.739093101667425,9.949250835277084,4.331212554671703,11.837698116366099,337.90412758846446,Critical,20.035645916507285,58.158179781600424,521.5379934694583
9.895806574480417,24.3557986337356,9.345718559827201,5.346132736940264,10.83327050260222,391.7668544607361,Critical,24.94497011784771,85.4773690705517,1478.6375386322513
11.597325717879338,10.569675476270273,8.882216408662442,5.178768087013826,9.700767164857266,341.4768580839695,Good,21.017566196335395,53.855512158638795,2064.111400659386
16.655234796218902,13.56043455495327,10.731028364584558,3.3516000007226006,6.6192535842807665,310.4408835832195,Good,20.696809887549353,67.49534818730737,1955.9725615975647
9.25142234653371,17.60463733553475,8.33245843415821,5.650317254261896,13.220155367580796,342.9515400225711,Minor,15.737738947090655,76.78912053738861,1803.3882297908062
16.888845315213075,23.853814410689672,6.917730445411696,8.609069528418875,8.779590188408168,338.5980378756732,Critical,27.191286679597937,77.03551674851326,2774.464805793509
6.1970847158417985,21.710589120993113,10.658756486238783,9.673506558636603,10.819736716335804,354.5811585562049,Critical,25.05358046457723,61.15680494371628,685.5754431202331
13.491727789925452,23.305480334569936,8.475353460429774,7.751969624300127,9.185356542287115,386.21569166167137,Good,16.029575024999787,81.47711672414019,1481.1576133863161
7.603594977749325,20.390986856859225,5.411430226880036,6.473825933424974,6.3271091707427685,336.1281015721652,Good,20.57292928473223,53.48268560182482,2651.9776502172263
8.927276265038198,14.778536031330367,5.248434098728026,8.378290491935457,12.429594603421632,366.372768644809,Critical,33.165317719333075,83.3215928870879,233.68129678547112
10.11464090051083,9.453761244842338,8.007493373572208,6.76630850367182,8.328293623128246,364.3274732232172,Minor,19.79123781333945,44.41362998373272,167.66480475922575
17.696992553937818,14.074539116308081,9.977497623184842,5.428075150093772,13.374851681368614,379.5607396600511,Critical,17.897897441824462,46.81298441943426,699.9068626748742
7.186800710915386,21.32366105404006,8.499701832495104,3.8438720833867466,14.887611706882511,362.81701219693315,Good,24.78905520555126,33.187237451940064,1899.0636586140554
16.415984923053816,23.55484626020556,4.317718938880455,8.594231680830848,13.91861711158403,349.94287189146087,Good,34.71300908221201,77.73491019253697,779.6388793494207
17.828692275849875,14.773893020550615,7.610055534201076,5.8956295808193,5.2876838720260535,376.0520574988246,Critical,19.84110543023001,55.02331417396233,570.7196514263969
13.303448827133067,24.805431557135417,6.158484173568259,10.574384507868388,13.586062640291992,384.13999199884233,Critical,28.442710948117572,43.74699683468394,1376.4069460748763
9.19191786472716,17.025029610802832,14.55022016625351,8.953745995772248,10.11276614348401,352.0449234325654,Critical,30.23239230657435,43.90741665699478,1840.7942063082344
8.065708355262762,13.98444630501018,8.58788168587251,6.044074933000531,6.792461751085342,321.5809077725014,Moderate,19.752750879847994,84.08399647375398,745.6731210502212
11.740707275484343,17.072822329970798,6.00110933152336,7.608221727544831,4.67867094821318,356.32589028018407,Minor,29.56432697223719,80.0349960276622,902.0735601712262
4.148825107866611,16.4328307293627,11.212490774757065,6.2076452644583275,7.329378815975063,392.89520213687507,Moderate,22.355662654385064,63.211853121431,1840.6779144345417
12.78812097381381,23.936018622401047,8.034615820167303,3.098233001664959,5.536907327641427,362.0363523747816,Good,27.64611661187159,66.96664802494327,2837.215265968358
19.39817828368169,17.48605745807093,11.301050624898132,6.869897137497514,5.361235701701322,396.7743559525395,Minor,27.670594215217896,58.459534233017465,2024.2251823142647
8.25676754777584,13.06806654945743,6.299924333618296,9.454219966814323,14.517497056541455,402.86935534737546,Critical,25.71549368149517,53.49999257272853,2348.7124307536797
13.428279513455552,22.107582436549393,14.292644085339573,9.002577217815912,12.919262825764559,382.60222436367997,Minor,16.805795401088165,84.9286128730999,1100.4302842664063
19.218431089369957,23.349667651032473,14.843644393227247,6.491748171535138,12.72759433495991,399.5504481315504,Critical,31.70604991178476,37.536762211218125,816.7630781533982
18.0884177295581,20.387891774233143,12.127266220067206,5.159340217780539,7.89231918462621,346.33050147564035,Moderate,21.415601299434716,55.10680738297368,1362.8032296078677
18.28648244834073,13.803377915352844,11.440404506740373,2.5354482433693195,5.125892372824037,337.7314635264779,Moderate,18.730370207997083,50.67371447927252,2421.398486135021
18.296751331379237,13.390375657658838,8.633253730114548,4.9195038293575255,10.116318105858781,319.7897601044859,Moderate,15.815502831095278,59.8890432150689,1368.8989253716675
9.198890198812224,10.491821624144182,14.915521713931454,9.53978937431852,12.877901020016909,347.9750409352416,Minor,26.817858863764837,57.457912472710504,2540.176226369583
18.252564294908282,11.020432829626232,9.30670778483421,7.885526006924307,13.968807884904898,364.5343732999366,Minor,28.55128723684565,61.13337189906488,2966.3159420853813
19.20556949487694,24.08088127250553,7.823331702729037,8.502734214160894,12.643422902278829,336.5868714484693,Critical,15.331756578557123,38.395138633619645,216.079997191009
12.27073609924878,10.408587473928153,6.300000847219398,8.125197770854598,13.805584771401286,351.4822449253156,Minor,25.24186116598562,60.78849009079663,136.23046825111106
9.931357565419537,16.62319815884729,7.2664199562917435,7.122406098657524,7.621922903921286,322.87045253993733,Minor,19.529915503958758,44.54512883323265,448.76910874008547
11.05307658130763,19.583710763880227,10.803189618437258,7.139190611875137,6.1581874183160865,394.20087867230785,Good,27.903455808188998,41.059880939291475,1153.1090272030387
9.25289966396261,20.51135202556523,7.470922511747694,6.386095914644773,6.579448699295016,364.1796538853224,Critical,18.487328580099827,33.89005312717147,393.1266274362972
7.807958074704989,14.12297679179662,11.87179008824325,6.468122901169705,7.08724034234046,311.06466941126484,Moderate,28.81875476204932,75.75915352536845,2611.993432856268
13.507256141788417,17.159364160300257,8.143647646697115,9.702975659053203,13.326895403266382,343.223922259912,Minor,22.734706926010748,55.646515251393595,69.43875308119141
13.446525743822809,13.063545594789113,13.84580857334618,5.525839876847842,13.888335300771681,389.2081977247169,Good,33.73459977473469,67.5986209987055,947.3781490074675
11.694425349789885,14.045498139437846,10.36390400480388,8.81981851499904,7.55841642462382,401.5968931353431,Moderate,17.750418882919867,73.6556005982846,554.083888482616
6.097274517661133,13.541059270798959,10.976452097047764,8.21114134343529,13.042675104605301,310.6390431969784,Minor,21.82132702100517,70.7589999188132,2794.617990472597
